17:52:59.973618 [queue=0] packet #1, 127.0.0.1:60502 -> 127.0.0.1:8007, sz=18 is delivered
17:52:59.976272 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:60502, sz=6 is delivered
17:52:59.976770 [queue=0] packet #2, 127.0.0.1:60502 -> 127.0.0.1:8007, sz=18 is dropped
17:52:59.977027 [queue=0] packet #2, 127.0.0.1:60502 -> 127.0.0.1:8007, sz=692 is delivered
17:52:59.977307 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:60502, sz=692 is dropped
17:53:28.473128 config: drop-rate=0.02, max-delay=0s, seed=1586123608473034132
17:53:28.473437 router is listening at :3000
17:53:34.168159 [queue=0] packet #1, 127.0.0.1:49930 -> 127.0.0.1:8007, sz=18 is delivered
17:53:34.168642 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:49930, sz=6 is delivered
17:53:34.170454 [queue=0] packet #2, 127.0.0.1:49930 -> 127.0.0.1:8007, sz=18 is delivered
17:53:34.170646 [queue=0] packet #2, 127.0.0.1:49930 -> 127.0.0.1:8007, sz=692 is delivered
17:53:34.170964 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:49930, sz=692 is delivered
17:53:34.171254 [queue=0] packet #2, 127.0.0.1:49930 -> 127.0.0.1:8007, sz=12 is delivered
17:53:34.512306 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:49930, sz=1013 is delivered
17:53:34.512802 [queue=0] packet #0, 127.0.0.1:49930 -> 127.0.0.1:8007, sz=12 is delivered
17:53:34.513442 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:49930, sz=1013 is delivered
17:53:34.513782 [queue=0] packet #0, 127.0.0.1:49930 -> 127.0.0.1:8007, sz=12 is delivered
17:53:34.514166 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:49930, sz=13 is delivered
17:54:38.739850 config: drop-rate=0.00, max-delay=10ms, seed=1586123678739751191
17:54:38.740156 router is listening at :3000
17:54:43.922579 [queue=1] packet #1, 127.0.0.1:41512 -> 127.0.0.1:8007, sz=18 is delayed for 2.9ms
17:54:43.925847 [queue=0] packet #1, 127.0.0.1:41512 -> 127.0.0.1:8007, sz=18 is delivered
17:54:43.926244 [queue=1] packet #1, 127.0.0.1:8007 -> 127.0.0.1:41512, sz=6 is delayed for 1ms
17:54:43.927481 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:41512, sz=6 is delivered
17:54:43.928022 [queue=1] packet #2, 127.0.0.1:41512 -> 127.0.0.1:8007, sz=18 is delayed for 4ms
17:54:43.928242 [queue=2] packet #2, 127.0.0.1:41512 -> 127.0.0.1:8007, sz=692 is delayed for 6.4ms
17:54:43.932226 [queue=1] packet #2, 127.0.0.1:41512 -> 127.0.0.1:8007, sz=18 is delivered
17:54:43.934914 [queue=0] packet #2, 127.0.0.1:41512 -> 127.0.0.1:8007, sz=692 is delivered
17:54:43.935345 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41512, sz=692 is delayed for 6ms
17:54:43.941723 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41512, sz=692 is delivered
17:54:43.942095 [queue=1] packet #2, 127.0.0.1:41512 -> 127.0.0.1:8007, sz=12 is delayed for 9.6ms
17:54:43.951909 [queue=0] packet #2, 127.0.0.1:41512 -> 127.0.0.1:8007, sz=12 is delivered
17:54:44.249867 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41512, sz=1013 is delayed for 9.6ms
17:54:44.259897 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:41512, sz=1013 is delivered
17:54:44.260236 [queue=1] packet #0, 127.0.0.1:41512 -> 127.0.0.1:8007, sz=12 is delayed for 3.6ms
17:54:44.264072 [queue=0] packet #0, 127.0.0.1:41512 -> 127.0.0.1:8007, sz=12 is delivered
17:54:44.264616 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41512, sz=1013 is delayed for 2.3ms
17:54:44.267130 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41512, sz=1013 is delivered
17:54:44.267447 [queue=1] packet #0, 127.0.0.1:41512 -> 127.0.0.1:8007, sz=12 is delayed for 4.1ms
17:54:44.271837 [queue=0] packet #0, 127.0.0.1:41512 -> 127.0.0.1:8007, sz=12 is delivered
17:54:44.272471 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:41512, sz=13 is delayed for 700µs
17:54:44.273394 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:41512, sz=13 is delivered
17:54:47.341431 [queue=1] packet #1, 127.0.0.1:54352 -> 127.0.0.1:8007, sz=18 is delayed for 4.5ms
17:54:47.346206 [queue=0] packet #1, 127.0.0.1:54352 -> 127.0.0.1:8007, sz=18 is delivered
17:54:47.346585 [queue=1] packet #1, 127.0.0.1:8007 -> 127.0.0.1:54352, sz=6 is delayed for 9.5ms
17:54:47.356349 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:54352, sz=6 is delivered
17:54:47.357006 [queue=1] packet #2, 127.0.0.1:54352 -> 127.0.0.1:8007, sz=18 is delayed for 6.6ms
17:54:47.357342 [queue=2] packet #2, 127.0.0.1:54352 -> 127.0.0.1:8007, sz=692 is delayed for 3.5ms
17:54:47.361086 [queue=1] packet #2, 127.0.0.1:54352 -> 127.0.0.1:8007, sz=692 is delivered
17:54:47.361590 [queue=2] packet #2, 127.0.0.1:8007 -> 127.0.0.1:54352, sz=692 is delayed for 6ms
17:54:47.363820 [queue=1] packet #2, 127.0.0.1:54352 -> 127.0.0.1:8007, sz=18 is delivered
17:54:47.367895 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:54352, sz=692 is delivered
17:54:47.368250 [queue=1] packet #2, 127.0.0.1:54352 -> 127.0.0.1:8007, sz=12 is delayed for 9.3ms
17:54:47.377839 [queue=0] packet #2, 127.0.0.1:54352 -> 127.0.0.1:8007, sz=12 is delivered
17:54:47.652771 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:54352, sz=1013 is delayed for 6.1ms
17:54:47.659090 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:54352, sz=1013 is delivered
17:54:47.659581 [queue=1] packet #0, 127.0.0.1:54352 -> 127.0.0.1:8007, sz=12 is delayed for 8.7ms
17:54:47.668537 [queue=0] packet #0, 127.0.0.1:54352 -> 127.0.0.1:8007, sz=12 is delivered
17:54:47.668968 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:54352, sz=1013 is delayed for 7.2ms
17:54:47.676512 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:54352, sz=1013 is delivered
17:54:47.676917 [queue=1] packet #0, 127.0.0.1:54352 -> 127.0.0.1:8007, sz=12 is delayed for 9.6ms
17:54:47.686790 [queue=0] packet #0, 127.0.0.1:54352 -> 127.0.0.1:8007, sz=12 is delivered
17:54:47.687345 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:54352, sz=13 is delayed for 7.7ms
17:54:47.695262 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:54352, sz=13 is delivered
17:54:50.883380 [queue=1] packet #1, 127.0.0.1:51025 -> 127.0.0.1:8007, sz=18 is delayed for 5.4ms
17:54:50.889033 [queue=0] packet #1, 127.0.0.1:51025 -> 127.0.0.1:8007, sz=18 is delivered
17:54:50.889400 [queue=1] packet #1, 127.0.0.1:8007 -> 127.0.0.1:51025, sz=6 is delayed for 2.6ms
17:54:50.892253 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:51025, sz=6 is delivered
17:54:50.892752 [queue=1] packet #2, 127.0.0.1:51025 -> 127.0.0.1:8007, sz=18 is delayed for 3.6ms
17:54:50.893060 [queue=2] packet #2, 127.0.0.1:51025 -> 127.0.0.1:8007, sz=684 is delayed for 4.4ms
17:54:50.896601 [queue=1] packet #2, 127.0.0.1:51025 -> 127.0.0.1:8007, sz=18 is delivered
17:54:50.897706 [queue=0] packet #2, 127.0.0.1:51025 -> 127.0.0.1:8007, sz=684 is delivered
17:54:50.898238 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:51025, sz=684 is delayed for 4.5ms
17:54:50.903007 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:51025, sz=684 is delivered
17:54:50.903406 [queue=1] packet #2, 127.0.0.1:51025 -> 127.0.0.1:8007, sz=12 is delayed for 3.6ms
17:54:50.907221 [queue=0] packet #2, 127.0.0.1:51025 -> 127.0.0.1:8007, sz=12 is delivered
17:54:50.913869 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:51025, sz=1013 is delayed for 7.9ms
17:54:50.922040 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:51025, sz=1013 is delivered
17:54:50.939289 [queue=1] packet #0, 127.0.0.1:51025 -> 127.0.0.1:8007, sz=12 is delayed for 3.2ms
17:54:50.942811 [queue=0] packet #0, 127.0.0.1:51025 -> 127.0.0.1:8007, sz=12 is delivered
17:54:50.943426 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:51025, sz=1013 is delayed for 3ms
17:54:50.946688 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:51025, sz=1013 is delivered
17:54:50.947141 [queue=1] packet #0, 127.0.0.1:51025 -> 127.0.0.1:8007, sz=12 is delayed for 4.7ms
17:54:50.952070 [queue=0] packet #0, 127.0.0.1:51025 -> 127.0.0.1:8007, sz=12 is delivered
17:54:50.952695 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:51025, sz=13 is delayed for 6.1ms
17:54:50.959006 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:51025, sz=13 is delivered
